time,id,value,median,mad,outlier,clean_value
2018-06-11 19:45:00+00:00,a481d4a8-44f6-5f63-b469-85571a018c6f,819.5,727.5,16.200000000000045,True,799.5543600000002
2018-06-11 20:45:00+00:00,a481d4a8-44f6-5f63-b469-85571a018c6f,814.0,727.5,16.200000000000045,True,799.5543600000002
2018-06-11 21:00:00+00:00,a481d4a8-44f6-5f63-b469-85571a018c6f,826.0,727.5,16.200000000000045,True,799.5543600000002
2018-06-11 21:45:00+00:00,a481d4a8-44f6-5f63-b469-85571a018c6f,816.0,727.5,16.200000000000045,True,799.5543600000002
2018-06-11 22:45:00+00:00,a481d4a8-44f6-5f63-b469-85571a018c6f,800.4,727.5,16.200000000000045,True,799.5543600000002
2018-06-12 17:00:00+00:00,a481d4a8-44f6-5f63-b469-85571a018c6f,801.4,727.5,16.200000000000045,True,799.5543600000002
2018-06-12 17:30:00+00:00,a481d4a8-44f6-5f63-b469-85571a018c6f,824.5,727.5,16.200000000000045,True,799.5543600000002
2018-06-12 18:00:00+00:00,a481d4a8-44f6-5f63-b469-85571a018c6f,810.2,727.5,16.200000000000045,True,799.5543600000002
2018-06-12 18:15:00+00:00,a481d4a8-44f6-5f63-b469-85571a018c6f,813.6,727.5,16.200000000000045,True,799.5543600000002
2018-06-12 18:45:00+00:00,a481d4a8-44f6-5f63-b469-85571a018c6f,813.1,727.5,16.200000000000045,True,799.5543600000002
2018-06-12 19:00:00+00:00,a481d4a8-44f6-5f63-b469-85571a018c6f,807.6,727.5,16.200000000000045,True,799.5543600000002
2018-06-12 19:15:00+00:00,a481d4a8-44f6-5f63-b469-85571a018c6f,816.2,727.5,16.200000000000045,True,799.5543600000002
2018-06-12 19:30:00+00:00,a481d4a8-44f6-5f63-b469-85571a018c6f,805.3,727.5,16.200000000000045,True,799.5543600000002
2018-06-12 19:45:00+00:00,a481d4a8-44f6-5f63-b469-85571a018c6f,806.7,727.5,16.200000000000045,True,799.5543600000002
2018-06-12 20:00:00+00:00,a481d4a8-44f6-5f63-b469-85571a018c6f,800.9,727.5,16.200000000000045,True,799.5543600000002
